date,num_compte,nom_compte,type,montant_debit,montant_credit
2022-03-23,COMPTE_6210,Charges sociales CNSS,dépense,123783.27,0.0
2022-03-24,COMPTE_6200,Salaires,dépense,463239.23,0.0
2022-03-25,COMPTE_6141,Loyers,dépense,62477.73,0.0
2022-04-06,COMPTE_6011,Achats matières premières,dépense,99510.86,0.0
2022-04-07,COMPTE_6176,Honoraires consultants,dépense,44833.2,0.0
2022-04-08,COMPTE_6185,Maintenance équipements,dépense,27755.38,0.0
2022-04-09,COMPTE_6174,Téléphone et internet,dépense,11500.15,0.0
2022-04-09,COMPTE_6178,Fournitures de bureau,dépense,8742.8,0.0
2022-04-10,COMPTE_6190,Formation du personnel,dépense,19659.26,0.0
2022-04-10,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,10579.67
2022-04-12,COMPTE_6161,Assurances,dépense,14766.82,0.0
2022-04-16,COMPTE_7111,Chiffre d affaires,produit,0.0,926931.86
2022-04-18,COMPTE_6141,Loyers,dépense,55124.77,0.0
2022-04-21,COMPTE_6171,Transport et livraisons,dépense,23799.31,0.0
2022-04-23,COMPTE_6210,Charges sociales CNSS,dépense,100668.55,0.0
2022-04-23,COMPTE_6200,Salaires,dépense,429080.58,0.0
2022-04-26,COMPTE_7120,Subventions reçues,produit,0.0,29593.87
2022-04-28,COMPTE_6165,Electricité et eau,dépense,36551.85,0.0
2022-05-02,COMPTE_7111,Chiffre d affaires,produit,0.0,874404.89
2022-05-04,COMPTE_6200,Salaires,dépense,377006.1,0.0
2022-05-07,COMPTE_6178,Fournitures de bureau,dépense,7792.54,0.0
2022-05-08,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,9285.67
2022-05-09,COMPTE_6185,Maintenance équipements,dépense,30563.24,0.0
2022-05-10,COMPTE_6165,Electricité et eau,dépense,38650.74,0.0
2022-05-13,COMPTE_6141,Loyers,dépense,57653.48,0.0
2022-05-15,COMPTE_6174,Téléphone et internet,dépense,9393.07,0.0
2022-05-17,COMPTE_7120,Subventions reçues,produit,0.0,33231.04
2022-05-19,COMPTE_6210,Charges sociales CNSS,dépense,116473.63,0.0
2022-05-22,COMPTE_6011,Achats matières premières,dépense,95312.53,0.0
2022-05-23,COMPTE_6190,Formation du personnel,dépense,20007.49,0.0
2022-05-23,COMPTE_6171,Transport et livraisons,dépense,19638.75,0.0
2022-05-24,COMPTE_6176,Honoraires consultants,dépense,46339.37,0.0
2022-05-25,COMPTE_6161,Assurances,dépense,17320.06,0.0
2022-06-02,COMPTE_7111,Chiffre d affaires,produit,0.0,962482.34
2022-06-06,COMPTE_7120,Subventions reçues,produit,0.0,33797.75
2022-06-06,COMPTE_6171,Transport et livraisons,dépense,24754.49,0.0
2022-06-07,COMPTE_6176,Honoraires consultants,dépense,41813.19,0.0
2022-06-10,COMPTE_6178,Fournitures de bureau,dépense,8029.89,0.0
2022-06-14,COMPTE_6011,Achats matières premières,dépense,88512.28,0.0
2022-06-16,COMPTE_6174,Téléphone et internet,dépense,9938.27,0.0
2022-06-16,COMPTE_6141,Loyers,dépense,51370.34,0.0
2022-06-18,COMPTE_6165,Electricité et eau,dépense,30015.54,0.0
2022-06-19,COMPTE_6200,Salaires,dépense,337491.52,0.0
2022-06-21,COMPTE_6185,Maintenance équipements,dépense,25041.94,0.0
2022-06-24,COMPTE_6210,Charges sociales CNSS,dépense,98449.52,0.0
2022-06-25,COMPTE_6190,Formation du personnel,dépense,14612.2,0.0
2022-06-25,COMPTE_6161,Assurances,dépense,13233.26,0.0
2022-06-27,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,9385.36
2022-07-02,COMPTE_6011,Achats matières premières,dépense,80876.17,0.0
2022-07-02,COMPTE_6171,Transport et livraisons,dépense,21396.85,0.0
2022-07-05,COMPTE_6190,Formation du personnel,dépense,16479.18,0.0
2022-07-06,COMPTE_7111,Chiffre d affaires,produit,0.0,698639.18
2022-07-06,COMPTE_6161,Assurances,dépense,14313.16,0.0
2022-07-06,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,7817.98
2022-07-11,COMPTE_6176,Honoraires consultants,dépense,38027.5,0.0
2022-07-13,COMPTE_6141,Loyers,dépense,54504.26,0.0
2022-07-15,COMPTE_6200,Salaires,dépense,372801.63,0.0
2022-07-16,COMPTE_6185,Maintenance équipements,dépense,23489.22,0.0
2022-07-19,COMPTE_6174,Téléphone et internet,dépense,7640.06,0.0
2022-07-21,COMPTE_7120,Subventions reçues,produit,0.0,28177.0
2022-07-21,COMPTE_6178,Fournitures de bureau,dépense,6112.45,0.0
2022-07-26,COMPTE_6210,Charges sociales CNSS,dépense,87413.23,0.0
2022-07-28,COMPTE_6165,Electricité et eau,dépense,33377.56,0.0
2022-08-06,COMPTE_6178,Fournitures de bureau,dépense,6462.7,0.0
2022-08-07,COMPTE_6161,Assurances,dépense,13048.77,0.0
2022-08-08,COMPTE_6190,Formation du personnel,dépense,13153.05,0.0
2022-08-09,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,8109.51
2022-08-11,COMPTE_6011,Achats matières premières,dépense,72028.27,0.0
2022-08-11,COMPTE_7111,Chiffre d affaires,produit,0.0,691993.13
2022-08-13,COMPTE_6171,Transport et livraisons,dépense,18599.13,0.0
2022-08-13,COMPTE_6200,Salaires,dépense,270474.45,0.0
2022-08-13,COMPTE_6176,Honoraires consultants,dépense,32927.68,0.0
2022-08-16,COMPTE_6185,Maintenance équipements,dépense,24977.69,0.0
2022-08-17,COMPTE_6174,Téléphone et internet,dépense,9259.15,0.0
2022-08-19,COMPTE_6141,Loyers,dépense,48533.96,0.0
2022-08-24,COMPTE_7120,Subventions reçues,produit,0.0,23326.48
2022-08-25,COMPTE_6210,Charges sociales CNSS,dépense,81282.91,0.0
2022-08-28,COMPTE_6165,Electricité et eau,dépense,25071.96,0.0
2022-09-05,COMPTE_6185,Maintenance équipements,dépense,26230.42,0.0
2022-09-07,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,10928.76
2022-09-08,COMPTE_6178,Fournitures de bureau,dépense,7751.63,0.0
2022-09-10,COMPTE_6176,Honoraires consultants,dépense,40339.69,0.0
2022-09-10,COMPTE_6161,Assurances,dépense,14410.98,0.0
2022-09-15,COMPTE_6190,Formation du personnel,dépense,18108.69,0.0
2022-09-16,COMPTE_7111,Chiffre d affaires,produit,0.0,990923.25
2022-09-20,COMPTE_6200,Salaires,dépense,447604.87,0.0
2022-09-22,COMPTE_6165,Electricité et eau,dépense,32734.39,0.0
2022-09-22,COMPTE_6141,Loyers,dépense,53954.99,0.0
2022-09-23,COMPTE_6011,Achats matières premières,dépense,115772.44,0.0
2022-09-23,COMPTE_6171,Transport et livraisons,dépense,23453.72,0.0
2022-09-23,COMPTE_6174,Téléphone et internet,dépense,11962.9,0.0
2022-09-23,COMPTE_6210,Charges sociales CNSS,dépense,111484.77,0.0
2022-09-26,COMPTE_7120,Subventions reçues,produit,0.0,35063.03
2022-10-02,COMPTE_7120,Subventions reçues,produit,0.0,33542.29
2022-10-07,COMPTE_6200,Salaires,dépense,386228.93,0.0
2022-10-11,COMPTE_6185,Maintenance équipements,dépense,26855.83,0.0
2022-10-15,COMPTE_6190,Formation du personnel,dépense,21126.78,0.0
2022-10-16,COMPTE_6210,Charges sociales CNSS,dépense,129295.89,0.0
2022-10-17,COMPTE_7111,Chiffre d affaires,produit,0.0,897459.99
2022-10-17,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,10759.56
2022-10-17,COMPTE_6161,Assurances,dépense,18519.9,0.0
2022-10-17,COMPTE_6176,Honoraires consultants,dépense,48422.43,0.0
2022-10-18,COMPTE_6178,Fournitures de bureau,dépense,7701.16,0.0
2022-10-19,COMPTE_6171,Transport et livraisons,dépense,23533.96,0.0
2022-10-22,COMPTE_6011,Achats matières premières,dépense,125048.0,0.0
2022-10-23,COMPTE_6165,Electricité et eau,dépense,37581.86,0.0
2022-10-27,COMPTE_6174,Téléphone et internet,dépense,10245.18,0.0
2022-10-28,COMPTE_6141,Loyers,dépense,66070.77,0.0
2022-11-01,COMPTE_6171,Transport et livraisons,dépense,23156.95,0.0
2022-11-02,COMPTE_6185,Maintenance équipements,dépense,30930.91,0.0
2022-11-03,COMPTE_6178,Fournitures de bureau,dépense,8208.95,0.0
2022-11-03,COMPTE_6190,Formation du personnel,dépense,21978.1,0.0
2022-11-05,COMPTE_7111,Chiffre d affaires,produit,0.0,941600.57
2022-11-10,COMPTE_6161,Assurances,dépense,18259.77,0.0
2022-11-13,COMPTE_6165,Electricité et eau,dépense,41491.17,0.0
2022-11-14,COMPTE_6210,Charges sociales CNSS,dépense,106239.48,0.0
2022-11-14,COMPTE_6176,Honoraires consultants,dépense,42381.75,0.0
2022-11-14,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,11596.64
2022-11-15,COMPTE_6141,Loyers,dépense,54204.1,0.0
2022-11-16,COMPTE_6200,Salaires,dépense,509230.15,0.0
2022-11-19,COMPTE_6011,Achats matières premières,dépense,115052.81,0.0
2022-11-19,COMPTE_6174,Téléphone et internet,dépense,12675.3,0.0
2022-11-24,COMPTE_7120,Subventions reçues,produit,0.0,37488.86
2022-12-04,COMPTE_6174,Téléphone et internet,dépense,14015.07,0.0
2022-12-05,COMPTE_6178,Fournitures de bureau,dépense,8929.62,0.0
2022-12-08,COMPTE_6185,Maintenance équipements,dépense,34973.75,0.0
2022-12-08,COMPTE_7120,Subventions reçues,produit,0.0,35852.73
2022-12-10,COMPTE_6200,Salaires,dépense,407983.7,0.0
2022-12-12,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,11002.31
2022-12-13,COMPTE_6011,Achats matières premières,dépense,121716.55,0.0
2022-12-13,COMPTE_6141,Loyers,dépense,65926.21,0.0
2022-12-18,COMPTE_6176,Honoraires consultants,dépense,47056.47,0.0
2022-12-18,COMPTE_7111,Chiffre d affaires,produit,0.0,1130880.3
2022-12-21,COMPTE_6171,Transport et livraisons,dépense,27099.79,0.0
2022-12-22,COMPTE_6161,Assurances,dépense,17906.1,0.0
2022-12-24,COMPTE_6210,Charges sociales CNSS,dépense,130962.16,0.0
2022-12-25,COMPTE_6190,Formation du personnel,dépense,22924.5,0.0
2022-12-28,COMPTE_6165,Electricité et eau,dépense,47465.43,0.0
2023-01-01,COMPTE_6171,Transport et livraisons,dépense,27409.5,0.0
2023-01-02,COMPTE_6190,Formation du personnel,dépense,19029.84,0.0
2023-01-02,COMPTE_7111,Chiffre d affaires,produit,0.0,1224467.46
2023-01-02,COMPTE_6185,Maintenance équipements,dépense,34358.97,0.0
2023-01-02,COMPTE_6176,Honoraires consultants,dépense,45351.46,0.0
2023-01-02,COMPTE_6161,Assurances,dépense,19865.5,0.0
2023-01-03,COMPTE_6174,Téléphone et internet,dépense,11538.57,0.0
2023-01-07,COMPTE_6011,Achats matières premières,dépense,112174.64,0.0
2023-01-08,COMPTE_6200,Salaires,dépense,457228.92,0.0
2023-01-10,COMPTE_7120,Subventions reçues,produit,0.0,32827.1
2023-01-14,COMPTE_6165,Electricité et eau,dépense,45042.64,0.0
2023-01-22,COMPTE_6178,Fournitures de bureau,dépense,8979.76,0.0
2023-01-24,COMPTE_6141,Loyers,dépense,74932.22,0.0
2023-01-24,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,10836.85
2023-01-25,COMPTE_6210,Charges sociales CNSS,dépense,132570.66,0.0
2023-02-05,COMPTE_6165,Electricité et eau,dépense,32023.14,0.0
2023-02-08,COMPTE_6161,Assurances,dépense,16651.82,0.0
2023-02-10,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,9460.26
2023-02-10,COMPTE_6174,Téléphone et internet,dépense,9471.01,0.0
2023-02-12,COMPTE_6200,Salaires,dépense,388608.79,0.0
2023-02-14,COMPTE_7120,Subventions reçues,produit,0.0,28746.86
2023-02-17,COMPTE_6171,Transport et livraisons,dépense,25077.27,0.0
2023-02-17,COMPTE_7111,Chiffre d affaires,produit,0.0,879483.91
2023-02-18,COMPTE_6190,Formation du personnel,dépense,17936.91,0.0
2023-02-18,COMPTE_6176,Honoraires consultants,dépense,39689.17,0.0
2023-02-19,COMPTE_6011,Achats matières premières,dépense,105720.03,0.0
2023-02-21,COMPTE_6185,Maintenance équipements,dépense,30055.16,0.0
2023-02-22,COMPTE_6141,Loyers,dépense,56327.42,0.0
2023-02-22,COMPTE_6210,Charges sociales CNSS,dépense,122561.07,0.0
2023-02-24,COMPTE_6178,Fournitures de bureau,dépense,8553.65,0.0
2023-03-02,COMPTE_6171,Transport et livraisons,dépense,26411.2,0.0
2023-03-03,COMPTE_6200,Salaires,dépense,474868.54,0.0
2023-03-05,COMPTE_6176,Honoraires consultants,dépense,47848.43,0.0
2023-03-05,COMPTE_6165,Electricité et eau,dépense,41668.5,0.0
2023-03-08,COMPTE_6141,Loyers,dépense,61168.17,0.0
2023-03-09,COMPTE_6178,Fournitures de bureau,dépense,8053.87,0.0
2023-03-09,COMPTE_7111,Chiffre d affaires,produit,0.0,914401.64
2023-03-10,COMPTE_6161,Assurances,dépense,18560.68,0.0
2023-03-14,COMPTE_6174,Téléphone et internet,dépense,11637.81,0.0
2023-03-15,COMPTE_6190,Formation du personnel,dépense,16439.94,0.0
2023-03-20,COMPTE_7120,Subventions reçues,produit,0.0,32361.85
2023-03-21,COMPTE_6185,Maintenance équipements,dépense,26936.48,0.0
2023-03-25,COMPTE_6011,Achats matières premières,dépense,110006.04,0.0
2023-03-27,COMPTE_6210,Charges sociales CNSS,dépense,120894.77,0.0
2023-03-28,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,11083.99
2023-04-01,COMPTE_6174,Téléphone et internet,dépense,12371.71,0.0
2023-04-04,COMPTE_6178,Fournitures de bureau,dépense,9036.11,0.0
2023-04-07,COMPTE_6161,Assurances,dépense,16822.96,0.0
2023-04-07,COMPTE_6176,Honoraires consultants,dépense,40926.7,0.0
2023-04-08,COMPTE_6210,Charges sociales CNSS,dépense,103821.44,0.0
2023-04-08,COMPTE_6190,Formation du personnel,dépense,17806.68,0.0
2023-04-10,COMPTE_6171,Transport et livraisons,dépense,25853.41,0.0
2023-04-12,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,10343.37
2023-04-15,COMPTE_7120,Subventions reçues,produit,0.0,29917.37
2023-04-23,COMPTE_6200,Salaires,dépense,433638.56,0.0
2023-04-24,COMPTE_6141,Loyers,dépense,62122.11,0.0
2023-04-25,COMPTE_6185,Maintenance équipements,dépense,30245.64,0.0
2023-04-25,COMPTE_7111,Chiffre d affaires,produit,0.0,974998.84
2023-04-26,COMPTE_6011,Achats matières premières,dépense,94855.68,0.0
2023-04-28,COMPTE_6165,Electricité et eau,dépense,35618.45,0.0
2023-05-01,COMPTE_6185,Maintenance équipements,dépense,30802.06,0.0
2023-05-02,COMPTE_6176,Honoraires consultants,dépense,43131.39,0.0
2023-05-07,COMPTE_6210,Charges sociales CNSS,dépense,109058.9,0.0
2023-05-08,COMPTE_6178,Fournitures de bureau,dépense,8246.56,0.0
2023-05-08,COMPTE_7120,Subventions reçues,produit,0.0,33323.38
2023-05-11,COMPTE_6171,Transport et livraisons,dépense,25345.35,0.0
2023-05-12,COMPTE_6174,Téléphone et internet,dépense,12477.02,0.0
2023-05-12,COMPTE_6011,Achats matières premières,dépense,104597.84,0.0
2023-05-13,COMPTE_7111,Chiffre d affaires,produit,0.0,929221.23
2023-05-14,COMPTE_6200,Salaires,dépense,427711.58,0.0
2023-05-16,COMPTE_6165,Electricité et eau,dépense,41835.44,0.0
2023-05-16,COMPTE_6141,Loyers,dépense,58977.9,0.0
2023-05-19,COMPTE_6190,Formation du personnel,dépense,16966.6,0.0
2023-05-21,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,10442.61
2023-05-26,COMPTE_6161,Assurances,dépense,16153.56,0.0
2023-06-02,COMPTE_6185,Maintenance équipements,dépense,31333.19,0.0
2023-06-05,COMPTE_7111,Chiffre d affaires,produit,0.0,793303.39
2023-06-05,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,8645.41
2023-06-06,COMPTE_6174,Téléphone et internet,dépense,11487.52,0.0
2023-06-08,COMPTE_7120,Subventions reçues,produit,0.0,34229.78
2023-06-11,COMPTE_6011,Achats matières premières,dépense,119576.44,0.0
2023-06-16,COMPTE_6165,Electricité et eau,dépense,36242.59,0.0
2023-06-18,COMPTE_6176,Honoraires consultants,dépense,38762.21,0.0
2023-06-18,COMPTE_6178,Fournitures de bureau,dépense,7670.94,0.0
2023-06-24,COMPTE_6161,Assurances,dépense,15467.02,0.0
2023-06-24,COMPTE_6171,Transport et livraisons,dépense,22086.17,0.0
2023-06-25,COMPTE_6210,Charges sociales CNSS,dépense,116078.87,0.0
2023-06-27,COMPTE_6190,Formation du personnel,dépense,17507.26,0.0
2023-06-27,COMPTE_6141,Loyers,dépense,51804.41,0.0
2023-06-27,COMPTE_6200,Salaires,dépense,438636.11,0.0
2023-07-01,COMPTE_6171,Transport et livraisons,dépense,20519.83,0.0
2023-07-01,COMPTE_6176,Honoraires consultants,dépense,37067.13,0.0
2023-07-02,COMPTE_6141,Loyers,dépense,48313.87,0.0
2023-07-04,COMPTE_7111,Chiffre d affaires,produit,0.0,719797.62
2023-07-06,COMPTE_6210,Charges sociales CNSS,dépense,105726.05,0.0
2023-07-08,COMPTE_7120,Subventions reçues,produit,0.0,27398.98
2023-07-09,COMPTE_6178,Fournitures de bureau,dépense,6805.13,0.0
2023-07-10,COMPTE_6185,Maintenance équipements,dépense,24192.63,0.0
2023-07-14,COMPTE_6200,Salaires,dépense,368825.98,0.0
2023-07-16,COMPTE_6165,Electricité et eau,dépense,34429.53,0.0
2023-07-17,COMPTE_6011,Achats matières premières,dépense,78861.62,0.0
2023-07-17,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,7899.57
2023-07-18,COMPTE_6174,Téléphone et internet,dépense,7879.15,0.0
2023-07-22,COMPTE_6161,Assurances,dépense,14080.77,0.0
2023-07-27,COMPTE_6190,Formation du personnel,dépense,13025.53,0.0
2023-08-02,COMPTE_6200,Salaires,dépense,332860.76,0.0
2023-08-03,COMPTE_6185,Maintenance équipements,dépense,24282.39,0.0
2023-08-08,COMPTE_6171,Transport et livraisons,dépense,21142.79,0.0
2023-08-08,COMPTE_6165,Electricité et eau,dépense,28319.32,0.0
2023-08-12,COMPTE_6011,Achats matières premières,dépense,80575.14,0.0
2023-08-13,COMPTE_6161,Assurances,dépense,11183.43,0.0
2023-08-13,COMPTE_6190,Formation du personnel,dépense,13928.62,0.0
2023-08-13,COMPTE_6141,Loyers,dépense,42863.5,0.0
2023-08-16,COMPTE_7111,Chiffre d affaires,produit,0.0,692286.78
2023-08-19,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,8890.88
2023-08-21,COMPTE_6176,Honoraires consultants,dépense,39580.27,0.0
2023-08-21,COMPTE_7120,Subventions reçues,produit,0.0,28252.13
2023-08-21,COMPTE_6178,Fournitures de bureau,dépense,7285.26,0.0
2023-08-23,COMPTE_6210,Charges sociales CNSS,dépense,94874.8,0.0
2023-08-27,COMPTE_6174,Téléphone et internet,dépense,8181.69,0.0
2023-09-02,COMPTE_6141,Loyers,dépense,67643.09,0.0
2023-09-02,COMPTE_6171,Transport et livraisons,dépense,24014.19,0.0
2023-09-02,COMPTE_6178,Fournitures de bureau,dépense,8491.56,0.0
2023-09-03,COMPTE_7111,Chiffre d affaires,produit,0.0,977244.72
2023-09-04,COMPTE_6011,Achats matières premières,dépense,130599.03,0.0
2023-09-07,COMPTE_6190,Formation du personnel,dépense,17768.8,0.0
2023-09-18,COMPTE_6176,Honoraires consultants,dépense,53045.85,0.0
2023-09-19,COMPTE_7120,Subventions reçues,produit,0.0,31576.71
2023-09-19,COMPTE_6165,Electricité et eau,dépense,39802.85,0.0
2023-09-22,COMPTE_6174,Téléphone et internet,dépense,12877.68,0.0
2023-09-25,COMPTE_6200,Salaires,dépense,441309.75,0.0
2023-09-27,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,9914.87
2023-09-27,COMPTE_6210,Charges sociales CNSS,dépense,131123.92,0.0
2023-09-28,COMPTE_6185,Maintenance équipements,dépense,26723.75,0.0
2023-09-28,COMPTE_6161,Assurances,dépense,15438.02,0.0
2023-10-03,COMPTE_6178,Fournitures de bureau,dépense,8028.12,0.0
2023-10-11,COMPTE_6141,Loyers,dépense,70897.16,0.0
2023-10-12,COMPTE_7120,Subventions reçues,produit,0.0,35100.77
2023-10-12,COMPTE_6174,Téléphone et internet,dépense,12849.29,0.0
2023-10-13,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,11443.23
2023-10-14,COMPTE_6176,Honoraires consultants,dépense,42681.85,0.0
2023-10-15,COMPTE_7111,Chiffre d affaires,produit,0.0,984190.0
2023-10-17,COMPTE_6171,Transport et livraisons,dépense,27048.36,0.0
2023-10-20,COMPTE_6190,Formation du personnel,dépense,20385.35,0.0
2023-10-21,COMPTE_6210,Charges sociales CNSS,dépense,118784.87,0.0
2023-10-22,COMPTE_6011,Achats matières premières,dépense,132226.38,0.0
2023-10-23,COMPTE_6165,Electricité et eau,dépense,35165.62,0.0
2023-10-24,COMPTE_6161,Assurances,dépense,16986.71,0.0
2023-10-25,COMPTE_6200,Salaires,dépense,436597.56,0.0
2023-10-25,COMPTE_6185,Maintenance équipements,dépense,29494.66,0.0
2023-11-03,COMPTE_6171,Transport et livraisons,dépense,27454.57,0.0
2023-11-04,COMPTE_6185,Maintenance équipements,dépense,29804.65,0.0
2023-11-04,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,11511.6
2023-11-05,COMPTE_6210,Charges sociales CNSS,dépense,118777.72,0.0
2023-11-08,COMPTE_6165,Electricité et eau,dépense,37676.71,0.0
2023-11-10,COMPTE_6190,Formation du personnel,dépense,17610.9,0.0
2023-11-13,COMPTE_6141,Loyers,dépense,66173.99,0.0
2023-11-13,COMPTE_6174,Téléphone et internet,dépense,11337.38,0.0
2023-11-13,COMPTE_6178,Fournitures de bureau,dépense,7966.45,0.0
2023-11-14,COMPTE_7111,Chiffre d affaires,produit,0.0,942078.6
2023-11-18,COMPTE_7120,Subventions reçues,produit,0.0,35289.97
2023-11-20,COMPTE_6161,Assurances,dépense,15692.69,0.0
2023-11-21,COMPTE_6176,Honoraires consultants,dépense,53362.33,0.0
2023-11-22,COMPTE_6011,Achats matières premières,dépense,119364.58,0.0
2023-11-25,COMPTE_6200,Salaires,dépense,451146.24,0.0
2023-12-01,COMPTE_6165,Electricité et eau,dépense,47700.84,0.0
2023-12-03,COMPTE_7120,Subventions reçues,produit,0.0,38218.34
2023-12-05,COMPTE_6200,Salaires,dépense,457370.19,0.0
2023-12-06,COMPTE_6185,Maintenance équipements,dépense,35670.66,0.0
2023-12-06,COMPTE_6178,Fournitures de bureau,dépense,9728.79,0.0
2023-12-08,COMPTE_6176,Honoraires consultants,dépense,60229.52,0.0
2023-12-08,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,11776.05
2023-12-10,COMPTE_6190,Formation du personnel,dépense,19174.08,0.0
2023-12-10,COMPTE_7111,Chiffre d affaires,produit,0.0,1074572.42
2023-12-11,COMPTE_6161,Assurances,dépense,19764.73,0.0
2023-12-12,COMPTE_6011,Achats matières premières,dépense,112004.63,0.0
2023-12-13,COMPTE_6171,Transport et livraisons,dépense,25921.5,0.0
2023-12-14,COMPTE_6210,Charges sociales CNSS,dépense,118793.06,0.0
2023-12-20,COMPTE_6141,Loyers,dépense,70244.3,0.0
2023-12-24,COMPTE_6174,Téléphone et internet,dépense,14149.45,0.0
2024-01-05,COMPTE_6161,Assurances,dépense,18735.13,0.0
2024-01-07,COMPTE_6141,Loyers,dépense,70232.37,0.0
2024-01-10,COMPTE_7120,Subventions reçues,produit,0.0,43286.44
2024-01-11,COMPTE_6176,Honoraires consultants,dépense,50413.07,0.0
2024-01-11,COMPTE_6190,Formation du personnel,dépense,18932.08,0.0
2024-01-11,COMPTE_6210,Charges sociales CNSS,dépense,122977.33,0.0
2024-01-13,COMPTE_6165,Electricité et eau,dépense,40013.16,0.0
2024-01-13,COMPTE_7111,Chiffre d affaires,produit,0.0,1028397.01
2024-01-16,COMPTE_6011,Achats matières premières,dépense,137580.8,0.0
2024-01-20,COMPTE_6171,Transport et livraisons,dépense,25948.65,0.0
2024-01-20,COMPTE_6185,Maintenance équipements,dépense,36997.84,0.0
2024-01-21,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,12999.69
2024-01-23,COMPTE_6200,Salaires,dépense,500800.77,0.0
2024-01-27,COMPTE_6178,Fournitures de bureau,dépense,9215.7,0.0
2024-01-28,COMPTE_6174,Téléphone et internet,dépense,12438.07,0.0
2024-02-05,COMPTE_7120,Subventions reçues,produit,0.0,32976.85
2024-02-08,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,10433.29
2024-02-11,COMPTE_6141,Loyers,dépense,61203.54,0.0
2024-02-12,COMPTE_6165,Electricité et eau,dépense,38123.2,0.0
2024-02-14,COMPTE_7111,Chiffre d affaires,produit,0.0,1023919.58
2024-02-18,COMPTE_6174,Téléphone et internet,dépense,9699.05,0.0
2024-02-19,COMPTE_6171,Transport et livraisons,dépense,19957.4,0.0
2024-02-19,COMPTE_6011,Achats matières premières,dépense,106302.44,0.0
2024-02-23,COMPTE_6185,Maintenance équipements,dépense,27270.37,0.0
2024-02-23,COMPTE_6200,Salaires,dépense,376159.62,0.0
2024-02-24,COMPTE_6178,Fournitures de bureau,dépense,7891.65,0.0
2024-02-25,COMPTE_6176,Honoraires consultants,dépense,39675.6,0.0
2024-02-26,COMPTE_6190,Formation du personnel,dépense,16026.78,0.0
2024-02-27,COMPTE_6161,Assurances,dépense,15092.15,0.0
2024-02-28,COMPTE_6210,Charges sociales CNSS,dépense,97180.66,0.0
2024-03-02,COMPTE_7120,Subventions reçues,produit,0.0,36178.06
2024-03-04,COMPTE_6200,Salaires,dépense,498658.57,0.0
2024-03-05,COMPTE_6011,Achats matières premières,dépense,109069.03,0.0
2024-03-06,COMPTE_7111,Chiffre d affaires,produit,0.0,1090859.79
2024-03-12,COMPTE_6178,Fournitures de bureau,dépense,7399.0,0.0
2024-03-15,COMPTE_6161,Assurances,dépense,16685.66,0.0
2024-03-16,COMPTE_6165,Electricité et eau,dépense,44520.93,0.0
2024-03-18,COMPTE_6176,Honoraires consultants,dépense,51299.94,0.0
2024-03-18,COMPTE_6171,Transport et livraisons,dépense,25563.55,0.0
2024-03-21,COMPTE_6190,Formation du personnel,dépense,19618.84,0.0
2024-03-21,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,11298.3
2024-03-22,COMPTE_6210,Charges sociales CNSS,dépense,133306.97,0.0
2024-03-26,COMPTE_6185,Maintenance équipements,dépense,32336.47,0.0
2024-03-26,COMPTE_6141,Loyers,dépense,66397.29,0.0
2024-03-28,COMPTE_6174,Téléphone et internet,dépense,11804.37,0.0
2024-04-03,COMPTE_7120,Subventions reçues,produit,0.0,37163.42
2024-04-04,COMPTE_6165,Electricité et eau,dépense,32590.71,0.0
2024-04-11,COMPTE_6141,Loyers,dépense,67718.57,0.0
2024-04-12,COMPTE_6178,Fournitures de bureau,dépense,7499.08,0.0
2024-04-12,COMPTE_6200,Salaires,dépense,422459.02,0.0
2024-04-13,COMPTE_6011,Achats matières premières,dépense,118173.7,0.0
2024-04-14,COMPTE_7111,Chiffre d affaires,produit,0.0,872551.16
2024-04-14,COMPTE_6161,Assurances,dépense,18805.3,0.0
2024-04-16,COMPTE_6210,Charges sociales CNSS,dépense,135021.03,0.0
2024-04-17,COMPTE_6171,Transport et livraisons,dépense,22040.29,0.0
2024-04-18,COMPTE_6174,Téléphone et internet,dépense,12050.91,0.0
2024-04-19,COMPTE_6176,Honoraires consultants,dépense,47315.98,0.0
